       78.059525       78.079689       -0.020164
       68.238457       68.290894       -0.052437
       65.762444       65.548668        0.213776
       57.459057       57.147106        0.311951
       59.905594       59.844711        0.060883
       63.263039       63.509193       -0.246155
       73.549454       73.657402       -0.107948
       67.023033       66.945389        0.077644
       60.515434       60.492191        0.023243
       68.862106       68.810081        0.052025
       65.588753       65.245377        0.343376
       59.579018       59.324543        0.254475
       56.232189       56.380005       -0.147816
       66.461639       66.757637       -0.295998
       58.276188       57.920670        0.355518
       64.456902       63.885040        0.571861
       65.929642       66.032356       -0.102715
       51.187523       51.459595       -0.272072
       73.357124       73.366470       -0.009346
       70.494766       70.260185        0.234581
       74.764786       74.787231       -0.022446
       72.334175       72.207031        0.127144
       69.457024       69.760834       -0.303810
       62.202934       61.993038        0.209896
       64.218765       64.100922        0.117844
       66.755630       66.806923       -0.051292
       66.827309       66.892700       -0.065392
       75.032532       75.025032        0.007500
       79.732956       79.795784       -0.062828
       70.905563       71.025543       -0.119980
       60.490040       60.314362        0.175678
       74.588631       74.673386       -0.084755
       67.351448       67.402718       -0.051270
       55.328484       55.108177        0.220306
       60.071247       60.192871       -0.121624
       68.493126       68.615295       -0.122169
       68.896355       68.910683       -0.014328
       64.087570       64.101707       -0.014137
       49.190044       48.624344        0.565701
       63.693710       63.436665        0.257046
       66.259125       66.181229        0.077896
       60.696541       60.447205        0.249336
       67.249306       67.268684       -0.019379
       74.136368       74.470009       -0.333641
       73.767593       73.778862       -0.011269
       67.026955       67.305885       -0.278931
       67.553955       67.488205        0.065750
       58.041386       58.138588       -0.097202
       66.171188       66.164925        0.006264
       67.289574       67.317383       -0.027809
       74.524155       74.606453       -0.082298
       61.942719       61.726162        0.216557
       50.909412       50.876312        0.033100
       55.383343       55.566475       -0.183132
       69.623466       69.771660       -0.148193
       71.199005       71.310585       -0.111580
       61.895641       61.811058        0.084583
       74.085526       74.288490       -0.202965
       43.738953       43.771511       -0.032558
       60.648350       60.805252       -0.156902
       73.934349       74.300133       -0.365784
